Season,Data,Home,Away,GolHome,GolAWAy,Resultado,TotalGols,EscanteiosH,EscanteiosA,TotalCantos,EscanteiosHTH,EscanteiosHTA,TotalCantosHT,CartaoH,CartaoA,TotalCartao,GolHTH,GolHTA,TotalGolsHT
2012,2012-10-13,Atletico GO,Internacional,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-13,Flamengo,Cruzeiro,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-12,Palmeiras,Coritiba,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-12,Sport Recife,Gremio,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-11,Corinthians,Flamengo,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-11,Internacional,Atletico MG,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-11,Vasco,Sao Paulo,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-10,Bahia,Fluminense,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-10,Botafogo,Santos,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-10,Cruzeiro,Portuguesa,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-10,Figueirense,Atletico GO,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-10,Ponte Preta,Nautico,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-06,Sao Paulo,Palmeiras,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-06,Atletico GO,Vasco,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-06,Nautico,Corinthians,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-06,Santos,Internacional,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-06,Atletico MG,Figueirense,6,0,H    ,6,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-06,Fluminense,Botafogo,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-06,Gremio,Cruzeiro,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-05,Coritiba,Ponte Preta,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-05,Flamengo,Bahia,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-10-05,Portuguesa,Sport Recife,5,1,H    ,6,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-30,Palmeiras,Ponte Preta,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-30,Bahia,Botafogo,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-30,Corinthians,Sport Recife,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-30,Coritiba,Sao Paulo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-30,Flamengo,Fluminense,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-30,Gremio,Santos,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-29,Cruzeiro,Internacional,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-29,Nautico,Atletico GO,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-29,Portuguesa,Atletico MG,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-29,Vasco,Figueirense,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-27,Flamengo,Atletico MG,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-23,Santos,Portuguesa,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-23,Atletico GO,Flamengo,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-23,Botafogo,Corinthians,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-23,Ponte Preta,Vasco,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-23,Sao Paulo,Cruzeiro,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-23,Atletico MG,Gremio,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-23,Internacional,Bahia,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-23,Sport Recife,Coritiba,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-22,Figueirense,Palmeiras,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-22,Fluminense,Nautico,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-16,Bahia,Figueirense,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-16,Coritiba,Santos,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-16,Cruzeiro,Vasco,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-16,Nautico,Atletico MG,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-16,Palmeiras,Corinthians,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-16,Flamengo,Gremio,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-16,Internacional,Sport Recife,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-16,Ponte Preta,Botafogo,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-09-15,Sao Paulo,Portuguesa,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-25,Corinthians,Parana,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-24,Atletico MG,Vasco,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-23,Palmeiras,Botafogo,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-23,Sport Recife,America MG,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-23,Fluminense,Corinthians,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-23,Gremio,Cruzeiro,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-23,Flamengo,Vitoria,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-22,Bahia,Internacional,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-22,Parana,Sao Paulo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-21,Vasco,Ceara,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-19,Atletico PR,Flamengo,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-19,Internacional,Parana,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-19,Botafogo,Atletico MG,0,3,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-19,Cruzeiro,Bahia,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-19,Vitoria,Palmeiras,0,3,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-19,America MG,Fluminense,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-19,Sao Paulo,Chapecoense SC,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-18,Santos,Sport Recife,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-18,Corinthians,Gremio,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-14,Fluminense,Internacional,0,3,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-12,Atletico MG,Santos,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-12,Parana,Botafogo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-12,Chapecoense SC,Corinthians,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-12,Flamengo,Cruzeiro,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-12,Sport Recife,Sao Paulo,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-12,Palmeiras,Vasco,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-11,Ceara,Atletico PR,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-11,Bahia,America MG,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-08,Ceara,Santos,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,Atletico MG,Internacional,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-05,Corinthians,Atletico PR,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-05,America MG,Palmeiras,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-05,Parana,Ceara,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-05,Sao Paulo,Vasco,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-05,Vitoria,Cruzeiro,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-05,Fluminense,Bahia,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-05,Sport Recife,Chapecoense SC,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-04,Botafogo,Santos,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-04,Gremio,Flamengo,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-31,Bahia,Atletico MG,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-29,Palmeiras,Parana,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-29,Vasco,Corinthians,1,4,A    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-29,Atletico PR,Vitoria,4,0,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-29,Cruzeiro,Sao Paulo,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-29,Flamengo,Sport Recife,4,1,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-29,Internacional,Botafogo,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-29,Chapecoense SC,Gremio,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-29,Santos,America MG,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-28,Ceara,Fluminense,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-27,America MG,Internacional,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-26,Atletico MG,Parana,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-26,Corinthians,Cruzeiro,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-26,Santos,Flamengo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-26,Botafogo,Chapecoense SC,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-26,Gremio,Sao Paulo,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-26,Vitoria,Sport Recife,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-25,Fluminense,Palmeiras,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,Internacional,Ceara,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-22,Sao Paulo,Corinthians,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-22,Bahia,Vitoria,4,1,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-22,Palmeiras,Atletico MG,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-22,Parana,America MG,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-22,Sport Recife,Fluminense,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-22,Vasco,Gremio,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-22,Chapecoense SC,Santos,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-22,Cruzeiro,Atletico PR,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-21,Flamengo,Botafogo,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-20,Santos,Palmeiras,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-20,Vasco,Fluminense,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-20,Atletico PR,Internacional,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-19,Vitoria,Parana,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-19,Corinthians,Botafogo,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-19,Flamengo,Sao Paulo,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-19,Gremio,Atletico MG,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-19,Chapecoense SC,Bahia,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-19,Cruzeiro,America MG,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-18,Ceara,Sport Recife,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-14,Botafogo,Atletico PR,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-14,Palmeiras,Flamengo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-14,Atletico MG,Ceara,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-14,Bahia,Corinthians,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-14,Internacional,Vasco,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-13,Sao Paulo,Vitoria,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-13,America MG,Chapecoense SC,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-13,Fluminense,Santos,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-13,Parana,Cruzeiro,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-13,Sport Recife,Gremio,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-10,Corinthians,Vitoria,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-10,Atletico MG,Fluminense,5,2,H    ,7,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-10,Bahia,Botafogo,3,3,D    ,6,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-10,Ceara,Palmeiras,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-10,Gremio,America MG,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-10,Flamengo,Parana,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-10,Santos,Internacional,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-09,Atletico PR,Sao Paulo,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-09,Chapecoense SC,Cruzeiro,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-09,Vasco,Sport Recife,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-08,Fluminense,Flamengo,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-08,Parana,Bahia,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-08,America MG,Atletico MG,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-07,Corinthians,Santos,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-07,Sport Recife,Atletico PR,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-07,Cruzeiro,Vasco,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-07,Gremio,Palmeiras,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-06,Sao Paulo,Internacional,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-06,Vitoria,Chapecoense SC,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-05,Parana,Fluminense,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-03,Palmeiras,Sao Paulo,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-03,America MG,Atletico PR,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-03,Bahia,Gremio,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-03,Flamengo,Corinthians,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-03,Santos,Vitoria,5,2,H    ,7,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-03,Ceara,Cruzeiro,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-02,Atletico MG,Chapecoense SC,3,3,D    ,6,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-02,Internacional,Sport Recife,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-02,Vasco,Botafogo,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-29,Cruzeiro,Palmeiras,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-29,Portuguesa,Nautico,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-29,Santos,Ponte Preta,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-28,Coritiba,Gremio,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-28,Internacional,Vasco,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-27,Atletico MG,Santos,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-27,Flamengo,Portuguesa,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-27,Palmeiras,Bahia,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-26,Nautico,Coritiba,3,4,A    ,7,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-26,Vasco,Botafogo,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-26,Atletico GO,Sao Paulo,4,3,H    ,7,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-26,Corinthians,Cruzeiro,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-26,Gremio,Fluminense,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-25,Figueirense,Internacional,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-25,Ponte Preta,Sport Recife,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-22,Corinthians,Portuguesa,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-22,Cruzeiro,Flamengo,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-22,Figueirense,Sao Paulo,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-22,Internacional,Atletico GO,4,1,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-22,Palmeiras,Nautico,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-22,Bahia,Coritiba,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-22,Botafogo,Gremio,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-22,Ponte Preta,Fluminense,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-21,Sport Recife,Atletico MG,1,4,A    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-21,Vasco,Santos,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-20,Atletico GO,Figueirense,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-20,Coritiba,Palmeiras,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-20,Fluminense,Bahia,4,0,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-19,Nautico,Ponte Preta,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-19,Portuguesa,Cruzeiro,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-19,Atletico MG,Internacional,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-19,Flamengo,Corinthians,0,3,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-19,Sao Paulo,Vasco,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-18,Gremio,Sport Recife,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-18,Santos,Botafogo,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-15,Ponte Preta,Coritiba,4,1,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-15,Bahia,Flamengo,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-15,Botafogo,Fluminense,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-15,Cruzeiro,Gremio,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-15,Internacional,Santos,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-15,Palmeiras,Sao Paulo,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-15,Sport Recife,Portuguesa,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-15,Vasco,Atletico GO,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-14,Corinthians,Nautico,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-14,Figueirense,Atletico MG,3,4,A    ,7,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-11,Corinthians,Botafogo,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-08,Atletico GO,Nautico,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-08,Figueirense,Vasco,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-08,Fluminense,Flamengo,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-08,Santos,Gremio,4,2,H    ,6,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-08,Sao Paulo,Coritiba,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-08,Atletico MG,Portuguesa,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-08,Ponte Preta,Palmeiras,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-08,Sport Recife,Corinthians,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-07,Botafogo,Bahia,3,0,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-07,Internacional,Cruzeiro,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-01,Bahia,Internacional,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-01,Coritiba,Sport Recife,2,3,A    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-01,Portuguesa,Santos,0,0,D    ,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-01,Flamengo,Atletico GO,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-01,Gremio,Atletico MG,0,1,A    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-07-01,Palmeiras,Figueirense,3,1,H    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-30,Cruzeiro,Sao Paulo,2,3,A    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-30,Nautico,Fluminense,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-30,Vasco,Ponte Preta,3,2,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-24,Atletico MG,Nautico,5,1,H    ,6,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-24,Corinthians,Palmeiras,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-24,Figueirense,Bahia,1,1,D    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-24,Gremio,Flamengo,2,0,H    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-24,Atletico GO,Fluminense,1,4,A    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-24,Botafogo,Ponte Preta,1,2,A    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-24,Santos,Coritiba,2,2,D    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-24,Sport Recife,Internacional,0,2,A    ,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-23,Portuguesa,Sao Paulo,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-23,Vasco,Cruzeiro,1,3,A    ,4,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-17,Fluminense,Portuguesa,4,1,H    ,5,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-17,Bahia,Sport Recife,2,1,H    ,3,0,0,0,0,0,0,0,0,0,0,0,0
2012,2012-06-17,Flamengo,Santos,1,0,H    ,1,0,0,0,0,0,0,0,0,0,0,0,0
